dataset,scheme,epsilon,attack_type,direction,malicious_ratio,lambda,true_triangle_count,avg_estimated_triangle_count,relative_signed_error,mre,finished,log_file
Gplus,CaliToTrunc,0.5,count,increase,0.20,1,,,,0.202781,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_count_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.03,1,,,,0.004021,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.05,1,,,,0.004034,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.08,1,,,,0.004060,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.10,1,,,,0.004087,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.13,1,,,,0.004127,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.15,1,,,,0.004163,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.18,1,,,,0.004259,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,decrease,0.20,1,,,,0.004326,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.03,1,,,,0.004050,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.05,1,,,,0.004103,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.08,1,,,,0.004221,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.10,1,,,,0.004302,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.13,1,,,,0.004423,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.15,1,,,,0.004504,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.18,1,,,,0.004646,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToTrunc,0.5,fixed,increase,0.20,1,,,,0.004754,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.03,1,,,,0.009073,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.05,1,,,,0.015138,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.08,1,,,,0.025027,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.10,1,,,,0.031822,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.13,1,,,,0.041420,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.15,1,,,,0.048082,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.18,1,,,,0.057850,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,0.5,scale,decrease,0.20,1,,,,0.064451,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.03,1,,,,0.011193,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.05,1,,,,0.017552,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.08,1,,,,0.027441,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.10,1,,,,0.034236,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.13,1,,,,0.043834,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.15,1,,,,0.050496,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.18,1,,,,0.060264,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.18_lambda1.log
Gplus,CaliToTrunc,0.5,scale,increase,0.20,1,,,,0.066865,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps0.5_scale_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,1,clean,none,0,0,,,,0.001925,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_clean.log
Gplus,CaliToTrunc,1,count,decrease,0.03,1,,,,0.034848,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.05,1,,,,0.051159,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.08,1,,,,0.079525,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.10,1,,,,0.100925,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.13,1,,,,0.125424,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.15,1,,,,0.148798,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.18,1,,,,0.176635,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,1,count,decrease,0.20,1,,,,0.197855,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.03,1,,,,0.032468,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.05,1,,,,0.048779,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.08,1,,,,0.077145,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.10,1,,,,0.098545,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.13,1,,,,0.123044,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.15,1,,,,0.146418,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.18,1,,,,0.174255,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.18_lambda1.log
Gplus,CaliToTrunc,1,count,increase,0.20,1,,,,0.195475,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_count_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.03,1,,,,0.002067,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.05,1,,,,0.002176,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.08,1,,,,0.002377,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.10,1,,,,0.002519,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.13,1,,,,0.002742,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.15,1,,,,0.002898,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.18,1,,,,0.003141,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,1,fixed,decrease,0.20,1,,,,0.003303,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.03,1,,,,0.001783,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.05,1,,,,0.001689,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.08,1,,,,0.001581,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.10,1,,,,0.001550,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.13,1,,,,0.001509,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.15,1,,,,0.001502,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.18,1,,,,0.001520,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.18_lambda1.log
Gplus,CaliToTrunc,1,fixed,increase,0.20,1,,,,0.001557,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_fixed_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.03,1,,,,0.004301,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.05,1,,,,0.006191,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.08,1,,,,0.009229,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.10,1,,,,0.011315,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.13,1,,,,0.014150,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.15,1,,,,0.016206,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.18,1,,,,0.019127,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,1,scale,decrease,0.20,1,,,,0.021152,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.03,1,,,,0.002090,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.05,1,,,,0.003811,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.08,1,,,,0.006849,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.10,1,,,,0.008935,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.13,1,,,,0.011771,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.15,1,,,,0.013826,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.18,1,,,,0.016747,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.18_lambda1.log
Gplus,CaliToTrunc,1,scale,increase,0.20,1,,,,0.018773,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps1_scale_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,2,clean,none,0,0,,,,0.006940,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_clean.log
Gplus,CaliToTrunc,2,count,decrease,0.03,1,,,,0.039612,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.05,1,,,,0.055191,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.08,1,,,,0.082540,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.10,1,,,,0.103254,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.13,1,,,,0.126835,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.15,1,,,,0.149364,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.18,1,,,,0.176166,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,2,count,decrease,0.20,1,,,,0.196751,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_decrease_mr0.20_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.03,1,,,,0.025732,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.03_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.05,1,,,,0.041311,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.05_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.08,1,,,,0.068660,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.08_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.10,1,,,,0.089375,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.10_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.13,1,,,,0.112956,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.13_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.15,1,,,,0.135484,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.15_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.18,1,,,,0.162286,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.18_lambda1.log
Gplus,CaliToTrunc,2,count,increase,0.20,1,,,,0.182871,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_count_increase_mr0.20_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.03,1,,,,0.007243,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.03_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.05,1,,,,0.007446,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.05_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.08,1,,,,0.007749,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.08_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.10,1,,,,0.007951,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.10_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.13,1,,,,0.008255,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.13_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.15,1,,,,0.008457,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.15_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.18,1,,,,0.008761,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.18_lambda1.log
Gplus,CaliToTrunc,2,fixed,decrease,0.20,1,,,,0.008963,1,results_laplace_all_attacks/Gplus_CaliToTrunc_eps2_fixed_decrease_mr0.20_lambda1.log
